"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","602","rejects a language longer than 20 characters","mod_audio_translation_component","Thu Sep 24 19:00:36 UTC 2026","passed","Thu Sep 24 19:00:37 UTC 2026","","validation (whole-stanza atomicity)","",""
"","222","restores the token features when owner changes to admin","mod_jitsi_permissions","Thu Sep 24 19:01:59 UTC 2026","passed","Thu Sep 24 19:01:59 UTC 2026","","affiliation grant and revoke","",""
"","1177","invalid JSON is ignored cleanly","mod_polls_component","Thu Sep 24 19:03:28 UTC 2026","passed","Thu Sep 24 19:03:29 UTC 2026","","validation","",""
"","0","non-string token returns error","luajwtjitsi","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","argument validation","verify","",""
"","131","does not inject permissions when token already contains features","mod_jitsi_permissions","Thu Sep 24 19:01:57 UTC 2026","passed","Thu Sep 24 19:01:57 UTC 2026","","moderator token with features","",""
"","1185","joiner receives nothing when no files have been shared","mod_filesharing_component","Thu Sep 24 19:01:20 UTC 2026","passed","Thu Sep 24 19:01:21 UTC 2026","","new joiner receives file list","",""
"","0","ignores an ordinary message from main","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","visitor node history","",""
"","136","rejects MUC join when the regex room claim has too many quantifiers","mod_auth_token (ASAP / RS256)","Thu Sep 24 19:00:59 UTC 2026","passed","Thu Sep 24 19:00:59 UTC 2026","","","",""
"","121","does not inject <identity> when token has no context.user","mod_presence_identity","Thu Sep 24 19:03:32 UTC 2026","passed","Thu Sep 24 19:03:32 UTC 2026","","identity injection","",""
"","1143","moderator cannot set blocked key ""participantsSoftLimit""","mod_room_metadata_component","Thu Sep 24 19:03:44 UTC 2026","passed","Thu Sep 24 19:03:45 UTC 2026","","blocked keys","",""
"","0","refuses a visitor retraction of a message they did not author","mod_muc_message_moderation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","visitor node history","",""
"","439","blocks START (recording_mode=FILE) when features.recording = false","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:41 UTC 2026","passed","Thu Sep 24 19:01:42 UTC 2026","","attribute case normalisation","",""
"","4","rejects connection when ?token is present but invalid","mod_jitsi_session","Thu Sep 24 19:02:01 UTC 2026","passed","Thu Sep 24 19:02:01 UTC 2026","","","",""
"","435","passes stop IQ when features.recording = true","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:32 UTC 2026","passed","Thu Sep 24 19:01:32 UTC 2026","","recording (recording_mode=file)","",""
"","197","correctly assigns different roles to moderator and non-moderator in same room","mod_token_affiliation","Thu Sep 24 19:04:28 UTC 2026","passed","Thu Sep 24 19:04:28 UTC 2026","","","",""
"","497","denies a non-moderator without the live-translation feature","mod_audio_translation_component","Thu Sep 24 19:00:49 UTC 2026","passed","Thu Sep 24 19:00:50 UTC 2026","","enable-flag write gating (live-translation)","",""
"","248","a revoke item after a benign first item is also rejected","mod_muc_allowners","Thu Sep 24 19:02:02 UTC 2026","passed","Thu Sep 24 19:02:02 UTC 2026","","non-moderated room","",""
"","0","healthcheck room — no affiliation set","mod_token_affiliation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","skip conditions in muc-occupant-pre-join","",""
"","140","non-occupant disco#info to an existing room succeeds","mod_muc_hide_all","Thu Sep 24 19:02:43 UTC 2026","passed","Thu Sep 24 19:02:43 UTC 2026","","when module is disabled","",""
"","1647","participant can join breakout room after smacks session resume","mod_muc_breakout_rooms","Thu Sep 24 19:02:13 UTC 2026","passed","Thu Sep 24 19:02:15 UTC 2026","","smacks session resume","",""
"","138","guest is admitted when a JWT host has already joined","mod_muc_wait_for_host","Thu Sep 24 19:03:20 UTC 2026","passed","Thu Sep 24 19:03:20 UTC 2026","","host present","",""
"","0","ignores a plain body message","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","parse_moderation_request","",""
"","685","tracks the limit independently per receiver","mod_audio_translation_component","Thu Sep 24 19:00:44 UTC 2026","passed","Thu Sep 24 19:00:45 UTC 2026","","per-receiver limit (3)","",""
"","0","returns false for nil","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_healthcheck_room","",""
"","0","returns JID unchanged when host is not the MUC domain","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","internal_room_jid_match_rewrite","",""
"","0","bare word focus without slash returns false","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_focus","",""
"","0","tombstones the local entry for a moderation from main","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","visitor node history","",""
"","435","blocks start IQ when features.recording = false","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:31 UTC 2026","passed","Thu Sep 24 19:01:31 UTC 2026","","recording (recording_mode=file)","",""
"","0","returns nil for nil table","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","table_find","table helpers","",""
"","0","splits a simple comma-delimited string","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","split_string","",""
"","0","authenticated non-moderator sets member affiliation, role unchanged","mod_token_affiliation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","affiliation assignment","",""
"","755","rejects the whole stanza when one of several entries is invalid","mod_audio_translation_component","Thu Sep 24 19:00:37 UTC 2026","passed","Thu Sep 24 19:00:38 UTC 2026","","validation (whole-stanza atomicity)","",""
"","143","non-moderator token holder is blocked by lobby","mod_muc_lobby_rooms","Thu Sep 24 19:02:50 UTC 2026","passed","Thu Sep 24 19:02:50 UTC 2026","","token_affiliation interaction","",""
"","75","JWT authenticated user receives owner affiliation on join","mod_muc_wait_for_host","Thu Sep 24 19:03:20 UTC 2026","passed","Thu Sep 24 19:03:20 UTC 2026","","","",""
"","0","increments count between calls producing distinct filenames","mod_debug_traceback","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","dump_traceback()","",""
"","0","unsupported algorithm returns error","luajwtjitsi","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","argument validation","encode","",""
"","0","returns true when string starts with prefix","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","starts_with","",""
"","0","loads cleanly with all required options present","mod_short_lived_token","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","config validation","",""
"","170","non-owner with no token features receives forbidden error","mod_filesharing_component","Thu Sep 24 19:01:23 UTC 2026","passed","Thu Sep 24 19:01:23 UTC 2026","","authorization","",""
"","0","tampered signature fails verification","luajwtjitsi","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","RS256","verify","",""
"","183","allows a presence update that keeps the same resource","mod_muc_resource_validate","Thu Sep 24 19:03:18 UTC 2026","passed","Thu Sep 24 19:03:19 UTC 2026","","","",""
"","4051","all 5 simultaneous joins complete despite rate=1/s","mod_muc_rate_limit","Thu Sep 24 19:02:58 UTC 2026","passed","Thu Sep 24 19:03:02 UTC 2026","","join rate limiting","",""
"","498","authenticated sender lifts the cap permanently","mod_muc_limit_messages","Thu Sep 24 19:02:47 UTC 2026","passed","Thu Sep 24 19:02:47 UTC 2026","","","",""
"","64","GET returns 403 when token is invalid","mod_muc_password_check","Thu Sep 24 19:02:57 UTC 2026","passed","Thu Sep 24 19:02:57 UTC 2026","","authentication","",""
"","240","restores the token features of the recipient when owner is revoked","mod_jitsi_permissions","Thu Sep 24 19:01:58 UTC 2026","passed","Thu Sep 24 19:01:58 UTC 2026","","affiliation grant and revoke","",""
"","331","first message over cap is rejected with <not-allowed/>","mod_muc_limit_messages","Thu Sep 24 19:02:45 UTC 2026","passed","Thu Sep 24 19:02:45 UTC 2026","","","",""
"","748","does not throttle outbound-call dials","mod_filter_iq_rayo (feature-based authorization)","Thu Sep 24 19:01:49 UTC 2026","passed","Thu Sep 24 19:01:50 UTC 2026","","transcription per-room throttle","",""
"","138","moderator token user who bypasses lobby with room password gets moderator role","mod_muc_lobby_rooms","Thu Sep 24 19:02:50 UTC 2026","passed","Thu Sep 24 19:02:50 UTC 2026","","token_affiliation interaction","",""
"","252","history message contains <display-name> injected from token name","mod_muc_displayname — message display-name handling","Thu Sep 24 19:02:35 UTC 2026","passed","Thu Sep 24 19:02:35 UTC 2026","","","",""
"","263","adds flip_device tag to the kicked occupant unavailable presence","mod_muc_flip","Thu Sep 24 19:02:41 UTC 2026","passed","Thu Sep 24 19:02:42 UTC 2026","","flip","",""
"","434","blocks stop IQ when context.features present but recording key absent","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:33 UTC 2026","passed","Thu Sep 24 19:01:33 UTC 2026","","recording (recording_mode=file)","",""
"","435","blocks START (recording_mode=FILE) when only features.livestreaming = true (cross-feature)","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:42 UTC 2026","passed","Thu Sep 24 19:01:42 UTC 2026","","attribute case normalisation","",""
"","440","plain message without <end_conference/> element is ignored","mod_end_conference","Thu Sep 24 19:01:14 UTC 2026","passed","Thu Sep 24 19:01:15 UTC 2026","","","",""
"","504","replaces the language when switching the same sender","mod_audio_translation_component","Thu Sep 24 19:00:40 UTC 2026","passed","Thu Sep 24 19:00:40 UTC 2026","","delta semantics","",""
"","2","GET /turn-credentials returns 200 with a JSON array","mod_turncredentials_http","Thu Sep 24 19:04:31 UTC 2026","passed","Thu Sep 24 19:04:31 UTC 2026","","","",""
"","448","passes START (recording_mode=file) when features.recording = true","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:41 UTC 2026","passed","Thu Sep 24 19:01:41 UTC 2026","","attribute case normalisation","",""
"","0","returns truthy for recorder@ prefixed JID string","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_jibri","",""
"","0","treats empty-string subdomain as no subdomain","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","build_room_address","",""
"","0","resolves a roomless IQ stored by room_jid_match_rewrite","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","internal_room_jid_match_rewrite","",""
"","22","sets session.jitsi_meet_context_features from token context","mod_auth_token (ASAP / RS256)","Thu Sep 24 19:00:58 UTC 2026","passed","Thu Sep 24 19:00:58 UTC 2026","","","",""
"","448","omits JvbRoomPassword in forwarded IQ when not provided by client","mod_filter_iq_rayo (feature-based authorization)","Thu Sep 24 19:01:51 UTC 2026","passed","Thu Sep 24 19:01:51 UTC 2026","","JvbRoomPassword header","",""
"","643","clears listeners when disabled and restores them when re-enabled","mod_audio_translation_component","Thu Sep 24 19:00:57 UTC 2026","passed","Thu Sep 24 19:00:58 UTC 2026","","directed listeners push (translation-listeners)","",""
"","0","sub defaults to module.host when jitsi_web_query_prefix is empty string","mod_short_lived_token","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","generateToken payload","",""
"","1126","moderator cannot set blocked key ""visitorsEnabled""","mod_room_metadata_component","Thu Sep 24 19:03:48 UTC 2026","passed","Thu Sep 24 19:03:50 UTC 2026","","blocked keys","",""
"","0","does not log when error type is not 'cancel'","mod_muc_domain_mapper","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","log_not_allowed_errors","filter_stanza","",""
"","160","returns 200 with silent-reconnect=true and destroys the room","mod_muc_end_meeting","Thu Sep 24 19:02:38 UTC 2026","passed","Thu Sep 24 19:02:38 UTC 2026","","room termination","",""
"","0","stores an ordinary message","mod_muc_message_moderation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","skip_history","",""
"","0","accepted issuer passes","luajwtjitsi","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","issuer","verify","",""
"","0","logs an error when the file cannot be opened","mod_debug_traceback","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","dump_traceback()","",""
"","72","returns 401 when a login token is used instead of a system token","mod_muc_jigasi_invite","Thu Sep 24 19:02:43 UTC 2026","passed","Thu Sep 24 19:02:43 UTC 2026","","authentication","",""
"","0","returns nil when n is missing","jwk.lib","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","jwk_to_pem","",""
"","76","focus can join a room","mod_muc_meeting_id","Thu Sep 24 19:02:54 UTC 2026","passed","Thu Sep 24 19:02:54 UTC 2026","","jicofo lock","",""
"","577","does not remove focus before authorizing the affiliation change","mod_muc_lobby_rooms","Thu Sep 24 19:02:51 UTC 2026","passed","Thu Sep 24 19:02:52 UTC 2026","","admin-set nick reservation","",""
"","313","sender with send-groupchat=true is allowed when groupChatRestricted is true","mod_filter_messages","Thu Sep 24 19:01:53 UTC 2026","passed","Thu Sep 24 19:01:53 UTC 2026","","","",""
"","0","returns true for focus@auth.example.com","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_focus_jid","",""
"","260","blocks join when room is at the limit","mod_muc_max_occupants","Thu Sep 24 19:02:52 UTC 2026","passed","Thu Sep 24 19:02:52 UTC 2026","","","",""
"","0","preserves pre-existing file_recording_metadata fields","mod_jibri_session","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","client-to-jicofo pass (no room attr on jibri element)","",""
"","440","passes through a clean user-id unchanged (control)","mod_filter_iq_rayo — CRLF escaping in re-serialized headers","Thu Sep 24 19:03:34 UTC 2026","passed","Thu Sep 24 19:03:34 UTC 2026","","","",""
"","61","allows a client from a whitelisted domain to join","mod_muc_filter_access","Thu Sep 24 19:02:38 UTC 2026","passed","Thu Sep 24 19:02:38 UTC 2026","","","",""
"","0","finds an entry by message id","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","find_history_entry","",""
"","0","moderates when the room has no history at all","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","moderation role checks","",""
"","0","never broadcasts, which would reach the remote occupants","mod_muc_message_moderation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","visitor node history","",""
"","0","restricted is true","mod_short_lived_token","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","valid request service entry","external_service/credentials handler","",""
"","0","returns true for a room whose tenant starts with vpaas-magic-cookie-","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_vpaas","",""
"","7","query contains release identity","mod_jiconop","Thu Sep 24 19:01:57 UTC 2026","passed","Thu Sep 24 19:01:57 UTC 2026","","","",""
"","296","sender with send-groupchat=false is blocked when groupChatRestricted is true","mod_filter_messages","Thu Sep 24 19:01:52 UTC 2026","passed","Thu Sep 24 19:01:52 UTC 2026","","","",""
"","1141","message with missing ""data"" field is ignored","mod_room_metadata_component","Thu Sep 24 19:04:09 UTC 2026","passed","Thu Sep 24 19:04:11 UTC 2026","","invalid payloads","",""
"","0","advertises the room info field either way","mod_muc_message_moderation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","registration on the main prosody","",""
"","0","recognises a jicofo health-check room","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_healthcheck_room","",""
"","4","PUT returns 400 when body is empty","mod_muc_password_check","Thu Sep 24 19:02:57 UTC 2026","passed","Thu Sep 24 19:02:57 UTC 2026","","parameter validation","",""
"","6","assigns a new username when previd does not match any session","mod_auth_jitsi-anonymous","Thu Sep 24 19:00:58 UTC 2026","passed","Thu Sep 24 19:00:58 UTC 2026","","","",""
"","0","rejects a request with no occupant on the event","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","moderation role checks","",""
"","12","sets session.jitsi_web_query_prefix to empty string when query string present but ?prefix absent","mod_jitsi_session","Thu Sep 24 19:02:01 UTC 2026","passed","Thu Sep 24 19:02:01 UTC 2026","","","",""
"","0","customer_id uses extracted subdomain customer_id when present","mod_short_lived_token","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","generateToken payload","",""
"","435","passes status IQ regardless of features (only start/stop are gated)","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:38 UTC 2026","passed","Thu Sep 24 19:01:38 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","1391","allows a valid alphanumeric resource","mod_muc_resource_validate","Thu Sep 24 19:03:15 UTC 2026","passed","Thu Sep 24 19:03:16 UTC 2026","","","",""
"","0","moderator=false sets member affiliation","mod_token_affiliation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","affiliation assignment","",""
"","611","denies a receiver whose token sets live-translation-subscribe to false","mod_audio_translation_component","Thu Sep 24 19:00:34 UTC 2026","passed","Thu Sep 24 19:00:34 UTC 2026","","subscribe authorization (live-translation-subscribe)","",""
"","1135","message with invalid JSON is ignored","mod_room_metadata_component","Thu Sep 24 19:04:07 UTC 2026","passed","Thu Sep 24 19:04:08 UTC 2026","","invalid payloads","",""
"","149","returns 200 and delivers the message to the recipient","mod_system_chat_message","Thu Sep 24 19:04:12 UTC 2026","passed","Thu Sep 24 19:04:12 UTC 2026","","message delivery","",""
"","138","sets default permissions on session for moderator without token features","mod_jitsi_permissions","Thu Sep 24 19:02:01 UTC 2026","passed","Thu Sep 24 19:02:01 UTC 2026","","session features (via HTTP)","",""
"","0","appends all values from t2 onto t1","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","table_add","table helpers","",""
"","0","removes the local entry for a retraction from main","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","visitor node history","",""
"","0","returns the target id and the new body","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","parse_correction","",""
"","790","ignores an empty <audio-translation> body","mod_audio_translation_component","Thu Sep 24 19:00:29 UTC 2026","passed","Thu Sep 24 19:00:30 UTC 2026","","routing and parsing","",""
"","1122","directs the push only to the translated sender","mod_audio_translation_component","Thu Sep 24 19:00:53 UTC 2026","passed","Thu Sep 24 19:00:54 UTC 2026","","directed listeners push (translation-listeners)","",""
"","121","non-focus is blocked even when focus is already in the room","mod_muc_meeting_id","Thu Sep 24 19:02:57 UTC 2026","passed","Thu Sep 24 19:02:57 UTC 2026","","health check rooms","",""
"","351","allows a receiver whose token sets the feature to true","mod_audio_translation_component","Thu Sep 24 19:00:35 UTC 2026","passed","Thu Sep 24 19:00:35 UTC 2026","","subscribe authorization (live-translation-subscribe)","",""
"","0","ignores a stanza from a local occupant","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","visitor node history","",""
"","0","breaks base64 into 64-character lines","jwk.lib","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","der_to_pem","ASN1","",""
"","0","hooks nothing beyond the groupchat handler on a visitor node","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","registration","",""
"","0","ignores a replace element with no id","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","parse_correction","",""
"","80","returns 401 when Authorization header is absent","mod_muc_jigasi_invite","Thu Sep 24 19:02:43 UTC 2026","passed","Thu Sep 24 19:02:43 UTC 2026","","authentication","",""
"","81","returns 401 when token is expired","mod_muc_jigasi_invite","Thu Sep 24 19:02:43 UTC 2026","passed","Thu Sep 24 19:02:44 UTC 2026","","authentication","",""
"","73","returns 401 when Authorization header is absent","mod_system_chat_message","Thu Sep 24 19:04:12 UTC 2026","passed","Thu Sep 24 19:04:12 UTC 2026","","authentication","",""
"","71","returns lobbyEnabled: true when lobby is enabled","mod_muc_password_check","Thu Sep 24 19:02:57 UTC 2026","passed","Thu Sep 24 19:02:58 UTC 2026","","GET room info","",""
"","5","returns 400 when conference is missing","mod_muc_jigasi_invite","Thu Sep 24 19:02:44 UTC 2026","passed","Thu Sep 24 19:02:44 UTC 2026","","parameter validation","",""
"","466","accepts subscriptions up to the limit","mod_audio_translation_component","Thu Sep 24 19:00:41 UTC 2026","passed","Thu Sep 24 19:00:41 UTC 2026","","per-receiver limit (3)","",""
"","196","created_timestamp does not change when further occupants join","mod_conference_duration","Thu Sep 24 19:01:13 UTC 2026","passed","Thu Sep 24 19:01:13 UTC 2026","","","",""
"","0","returns is_moderator when features table is absent","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_feature_allowed","",""
"","138","injects <identity><user> from JWT context.user into MUC presence","mod_presence_identity","Thu Sep 24 19:03:31 UTC 2026","passed","Thu Sep 24 19:03:31 UTC 2026","","identity injection","",""
"","2538","refreshes the claims unverified when no module answers the verification event","mod_auth_token (claims on XEP-0198 resumption)","Thu Sep 24 19:01:09 UTC 2026","passed","Thu Sep 24 19:01:11 UTC 2026","","","",""
"","0","hooks muc-occupant-groupchat","mod_muc_message_moderation","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","","registration","",""
"","0","accepted audience passes","luajwtjitsi","Thu Sep 24 19:00:07 UTC 2026","passed","Thu Sep 24 19:00:07 UTC 2026","audience","verify","",""
"","0","returns false for a nick that contains focus but is not exactly focus","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","is_focus_nick","",""
"","0","type is short-lived-token","mod_short_lived_token","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","valid request service entry","external_service/credentials handler","",""
"","0","announces it even when the message is not in the local history","mod_muc_message_moderation","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","visitor node history","",""
"","0","returns nil subdomain and the node itself when no brackets","util.lib","Thu Sep 24 19:00:08 UTC 2026","passed","Thu Sep 24 19:00:08 UTC 2026","","extract_subdomain","",""
"","70","focus can join a subdomain room","mod_muc_domain_mapper","Thu Sep 24 19:02:36 UTC 2026","passed","Thu Sep 24 19:02:36 UTC 2026","","subdomain room join","",""
"","425","blocks stop IQ when token has no context.features (non-moderator fallback)","mod_filter_iq_jibri (feature-based authorization)","Thu Sep 24 19:01:33 UTC 2026","passed","Thu Sep 24 19:01:34 UTC 2026","","recording (recording_mode=file)","",""
